Issue Group,Issue ID,Issue,CUSIP,Maturity Date,Dated Date,Fund,Fund Description,Tax Status,Coupon Rate,Interest,Principal,Sum,Pay Date
Utility Revenue,576,2015 Util,590545VQ9,07/01/2038,06/04/2015,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,2.000,15459,0,15459,07/01/2026
Utility Revenue,576,2015 Util,590545VR7,07/01/2039,06/04/2015,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,2.000,1815,0,1815,07/01/2026
Utility Revenue,576,2015 Util,590545VR7,07/01/2039,06/04/2015,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,2.000,2841,0,2841,07/01/2026
Utility Revenue,576,2015 Util,590545VR7,07/01/2039,06/04/2015,3205-SW,Utility Systems Bond Redemption - Solid Waste,Exempt from Tax,2.000,2920,0,2920,07/01/2026
Utility Revenue,576,2015 Util,590545VR7,07/01/2039,06/04/2015,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,2.000,16174,0,16174,07/01/2026
Utility Revenue,582,2016 Util Ref,590545VX4,07/01/2026,04/06/2016,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,5.000,2767,110695,113462,07/01/2026
Utility Revenue,582,2016 Util Ref,590545VX4,07/01/2026,04/06/2016,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,5.000,16326,653035,669361,07/01/2026
Utility Revenue,582,2016 Util Ref,590545VX4,07/01/2026,04/06/2016,3205-SW,Utility Systems Bond Redemption - Solid Waste,Exempt from Tax,5.000,131,5240,5371,07/01/2026
Utility Revenue,582,2016 Util Ref,590545VX4,07/01/2026,04/06/2016,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,5.000,78895,3155790,3234685,07/01/2026
Utility Revenue,582,2016 Util Ref,590545VX4,07/01/2026,04/06/2016,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,5.000,65631,2625240,2690871,07/01/2026
Utility Revenue,582,2016 Util Ref,590545VY2,07/01/2027,04/06/2016,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,5.000,2852,0,2852,07/01/2026
Utility Revenue,582,2016 Util Ref,590545VY2,07/01/2027,04/06/2016,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,5.000,16824,0,16824,07/01/2026
Utility Revenue,582,2016 Util Ref,590545VY2,07/01/2027,04/06/2016,3205-SW,Utility Systems Bond Redemption - Solid Waste,Exempt from Tax,5.000,135,0,135,07/01/2026
Utility Revenue,582,2016 Util Ref,590545VY2,07/01/2027,04/06/2016,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,5.000,81304,0,81304,07/01/2026
Utility Revenue,582,2016 Util Ref,590545VY2,07/01/2027,04/06/2016,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,5.000,67635,0,67635,07/01/2026
Utility Revenue,582,2016 Util Ref,590545VZ9,07/01/2028,04/06/2016,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,5.000,3046,0,3046,07/01/2026
Utility Revenue,582,2016 Util Ref,590545VZ9,07/01/2028,04/06/2016,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,5.000,17971,0,17971,07/01/2026
Utility Revenue,582,2016 Util Ref,590545VZ9,07/01/2028,04/06/2016,3205-SW,Utility Systems Bond Redemption - Solid Waste,Exempt from Tax,5.000,144,0,144,07/01/2026
Utility Revenue,582,2016 Util Ref,590545VZ9,07/01/2028,04/06/2016,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,5.000,86844,0,86844,07/01/2026
Utility Revenue,582,2016 Util Ref,590545VZ9,07/01/2028,04/06/2016,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,5.000,72244,0,72244,07/01/2026
Utility Obligations,630,2022 Util Oblig,590545W21,07/01/2035,06/22/2022,3215-ELC,Utility Systems Obligations Redemption - ELC,Exempt from Tax,5.000,11547,0,11547,07/01/2026
Utility Obligations,630,2022 Util Oblig,590545W21,07/01/2035,06/22/2022,3215-GAS,Utility Systems Obligations Redemption - GAS,Exempt from Tax,5.000,5770,0,5770,07/01/2026
Utility Obligations,630,2022 Util Oblig,590545W21,07/01/2035,06/22/2022,3215-WTR,Utility Systems Obligations Redemption - Water,Exempt from Tax,5.000,43879,0,43879,07/01/2026
Utility Obligations,630,2022 Util Oblig,590545W21,07/01/2035,06/22/2022,3215-WW,Utility Systems Obligations Remption - Waste Water,Exempt from Tax,5.000,6928,0,6928,07/01/2026
Utility Obligations,630,2022 Util Oblig,590545W39,07/01/2041,06/22/2022,3215-ELC,Utility Systems Obligations Redemption - ELC,Exempt from Tax,5.000,8899,0,8899,07/01/2026
Utility Obligations,630,2022 Util Oblig,590545W39,07/01/2041,06/22/2022,3215-GAS,Utility Systems Obligations Redemption - GAS,Exempt from Tax,5.000,4447,0,4447,07/01/2026
Utility Obligations,630,2022 Util Oblig,590545W39,07/01/2041,06/22/2022,3215-WTR,Utility Systems Obligations Redemption - Water,Exempt from Tax,5.000,33815,0,33815,07/01/2026
Utility Obligations,630,2022 Util Oblig,590545W39,07/01/2041,06/22/2022,3215-WW,Utility Systems Obligations Remption - Waste Water,Exempt from Tax,5.000,5339,0,5339,07/01/2026
Utility Obligations,630,2022 Util Oblig,590545W47,07/01/2042,06/22/2022,3215-ELC,Utility Systems Obligations Redemption - ELC,Exempt from Tax,5.000,19916,0,19916,07/01/2026
Utility Obligations,630,2022 Util Oblig,590545W47,07/01/2042,06/22/2022,3215-GAS,Utility Systems Obligations Redemption - GAS,Exempt from Tax,5.000,9952,0,9952,07/01/2026
Utility Obligations,630,2022 Util Oblig,590545W47,07/01/2042,06/22/2022,3215-WTR,Utility Systems Obligations Redemption - Water,Exempt from Tax,5.000,75682,0,75682,07/01/2026
Utility Obligations,630,2022 Util Oblig,590545W47,07/01/2042,06/22/2022,3215-WW,Utility Systems Obligations Remption - Waste Water,Exempt from Tax,5.000,11950,0,11950,07/01/2026
Utility Obligations,630,2022 Util Oblig,590545W54,07/01/2046,06/22/2022,3215-ELC,Utility Systems Obligations Redemption - ELC,Exempt from Tax,5.000,123184,0,123184,07/01/2026
Utility Obligations,630,2022 Util Oblig,590545W54,07/01/2046,06/22/2022,3215-GAS,Utility Systems Obligations Redemption - GAS,Exempt from Tax,5.000,61556,0,61556,07/01/2026
Utility Obligations,630,2022 Util Oblig,590545W54,07/01/2046,06/22/2022,3215-WTR,Utility Systems Obligations Redemption - Water,Exempt from Tax,5.000,468100,0,468100,07/01/2026
Utility Obligations,630,2022 Util Oblig,590545W54,07/01/2046,06/22/2022,3215-WW,Utility Systems Obligations Remption - Waste Water,Exempt from Tax,5.000,73910,0,73910,07/01/2026
Utility Obligations,632,2022 Util Oblig - Taxable,590545W96,07/01/2026,06/22/2022,3215-GAS,Utility Systems Obligations Redemption - GAS,Taxable,3.550,47392,2670000,2717392,07/01/2026
Utility Revenue,582,2016 Util Ref,590545WA3,07/01/2029,04/06/2016,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,5.000,3188,0,3188,07/01/2026
Utility Revenue,582,2016 Util Ref,590545WA3,07/01/2029,04/06/2016,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,5.000,18806,0,18806,07/01/2026
Utility Revenue,582,2016 Util Ref,590545WA3,07/01/2029,04/06/2016,3205-SW,Utility Systems Bond Redemption - Solid Waste,Exempt from Tax,5.000,151,0,151,07/01/2026
Utility Revenue,582,2016 Util Ref,590545WA3,07/01/2029,04/06/2016,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,5.000,90880,0,90880,07/01/2026
Utility Revenue,582,2016 Util Ref,590545WA3,07/01/2029,04/06/2016,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,5.000,75601,0,75601,07/01/2026
Utility Revenue,582,2016 Util Ref,590545WB1,07/01/2030,04/06/2016,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,5.000,7835,0,7835,07/01/2026
Utility Revenue,582,2016 Util Ref,590545WB1,07/01/2030,04/06/2016,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,5.000,46223,0,46223,07/01/2026
Utility Revenue,582,2016 Util Ref,590545WB1,07/01/2030,04/06/2016,3205-SW,Utility Systems Bond Redemption - Solid Waste,Exempt from Tax,5.000,371,0,371,07/01/2026
Utility Revenue,582,2016 Util Ref,590545WB1,07/01/2030,04/06/2016,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,5.000,223375,0,223375,07/01/2026
Utility Revenue,582,2016 Util Ref,590545WB1,07/01/2030,04/06/2016,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,5.000,185821,0,185821,07/01/2026
Utility Revenue,582,2016 Util Ref,590545WC9,07/01/2031,04/06/2016,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,4.000,14591,0,14591,07/01/2026
Utility Revenue,582,2016 Util Ref,590545WC9,07/01/2031,04/06/2016,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,4.000,86081,0,86081,07/01/2026
Utility Revenue,582,2016 Util Ref,590545WC9,07/01/2031,04/06/2016,3205-SW,Utility Systems Bond Redemption - Solid Waste,Exempt from Tax,4.000,691,0,691,07/01/2026
Utility Revenue,582,2016 Util Ref,590545WC9,07/01/2031,04/06/2016,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,4.000,415986,0,415986,07/01/2026
Utility Revenue,582,2016 Util Ref,590545WC9,07/01/2031,04/06/2016,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,4.000,346051,0,346051,07/01/2026
Utility Revenue,582,2016 Util Ref,590545WD7,07/01/2032,04/06/2016,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,4.000,15173,0,15173,07/01/2026
Utility Revenue,582,2016 Util Ref,590545WD7,07/01/2032,04/06/2016,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,4.000,89511,0,89511,07/01/2026
Utility Revenue,582,2016 Util Ref,590545WD7,07/01/2032,04/06/2016,3205-SW,Utility Systems Bond Redemption - Solid Waste,Exempt from Tax,4.000,718,0,718,07/01/2026
Utility Revenue,582,2016 Util Ref,590545WD7,07/01/2032,04/06/2016,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,4.000,432560,0,432560,07/01/2026
Utility Revenue,582,2016 Util Ref,590545WD7,07/01/2032,04/06/2016,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,4.000,359838,0,359838,07/01/2026
Utility Revenue,584,2016 Util ,590545WN5,07/01/2026,05/25/2016,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,4.000,500,25000,25500,07/01/2026
Utility Revenue,584,2016 Util ,590545WN5,07/01/2026,05/25/2016,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,4.000,859,42950,43809,07/01/2026
Utility Revenue,584,2016 Util ,590545WN5,07/01/2026,05/25/2016,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,4.000,20149,1007462,1027612,07/01/2026
Utility Revenue,584,2016 Util ,590545WN5,07/01/2026,05/25/2016,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,4.000,3492,174588,178079,07/01/2026
Utility Revenue,584,2016 Util ,590545WP0,07/01/2027,05/25/2016,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,5.000,650,0,650,07/01/2026
Utility Revenue,584,2016 Util ,590545WP0,07/01/2027,05/25/2016,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,5.000,1117,0,1117,07/01/2026
Utility Revenue,584,2016 Util ,590545WP0,07/01/2027,05/25/2016,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,5.000,26194,0,26194,07/01/2026
Utility Revenue,584,2016 Util ,590545WP0,07/01/2027,05/25/2016,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,5.000,4539,0,4539,07/01/2026
Utility Revenue,584,2016 Util ,590545WQ8,07/01/2028,05/25/2016,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,5.000,675,0,675,07/01/2026
Utility Revenue,584,2016 Util ,590545WQ8,07/01/2028,05/25/2016,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,5.000,1160,0,1160,07/01/2026
Utility Revenue,584,2016 Util ,590545WQ8,07/01/2028,05/25/2016,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,5.000,27201,0,27201,07/01/2026
Utility Revenue,584,2016 Util ,590545WQ8,07/01/2028,05/25/2016,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,5.000,4714,0,4714,07/01/2026
Utility Revenue,584,2016 Util ,590545WR6,07/01/2029,05/25/2016,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,5.000,700,0,700,07/01/2026
Utility Revenue,584,2016 Util ,590545WR6,07/01/2029,05/25/2016,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,5.000,1203,0,1203,07/01/2026
Utility Revenue,584,2016 Util ,590545WR6,07/01/2029,05/25/2016,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,5.000,28209,0,28209,07/01/2026
Utility Revenue,584,2016 Util ,590545WR6,07/01/2029,05/25/2016,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,5.000,4888,0,4888,07/01/2026
Utility Revenue,584,2016 Util ,590545WS4,07/01/2030,05/25/2016,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,3.000,442,0,442,07/01/2026
Utility Revenue,584,2016 Util ,590545WS4,07/01/2030,05/25/2016,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,3.000,760,0,760,07/01/2026
Utility Revenue,584,2016 Util ,590545WS4,07/01/2030,05/25/2016,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,3.000,17832,0,17832,07/01/2026
Utility Revenue,584,2016 Util ,590545WS4,07/01/2030,05/25/2016,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,3.000,3090,0,3090,07/01/2026
Utility Revenue,584,2016 Util ,590545WT2,07/01/2031,05/25/2016,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,3.000,458,0,458,07/01/2026
Utility Revenue,584,2016 Util ,590545WT2,07/01/2031,05/25/2016,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,3.000,786,0,786,07/01/2026
Utility Revenue,584,2016 Util ,590545WT2,07/01/2031,05/25/2016,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,3.000,18437,0,18437,07/01/2026
Utility Revenue,584,2016 Util ,590545WT2,07/01/2031,05/25/2016,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,3.000,3195,0,3195,07/01/2026
Utility Revenue,584,2016 Util ,590545WU9,07/01/2032,05/25/2016,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,3.000,480,0,480,07/01/2026
Utility Revenue,584,2016 Util ,590545WU9,07/01/2032,05/25/2016,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,3.000,825,0,825,07/01/2026
Utility Revenue,584,2016 Util ,590545WU9,07/01/2032,05/25/2016,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,3.000,19343,0,19343,07/01/2026
Utility Revenue,584,2016 Util ,590545WU9,07/01/2032,05/25/2016,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,3.000,3352,0,3352,07/01/2026
Utility Revenue,584,2016 Util ,590545WV7,07/01/2033,05/25/2016,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,3.000,495,0,495,07/01/2026
Utility Revenue,584,2016 Util ,590545WV7,07/01/2033,05/25/2016,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,3.000,850,0,850,07/01/2026
Utility Revenue,584,2016 Util ,590545WV7,07/01/2033,05/25/2016,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,3.000,19948,0,19948,07/01/2026
Utility Revenue,584,2016 Util ,590545WV7,07/01/2033,05/25/2016,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,3.000,3457,0,3457,07/01/2026
Utility Revenue,584,2016 Util ,590545WW5,07/01/2034,05/25/2016,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,3.000,518,0,518,07/01/2026
Utility Revenue,584,2016 Util ,590545WW5,07/01/2034,05/25/2016,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,3.000,889,0,889,07/01/2026
Utility Revenue,584,2016 Util ,590545WW5,07/01/2034,05/25/2016,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,3.000,20854,0,20854,07/01/2026
Utility Revenue,584,2016 Util ,590545WW5,07/01/2034,05/25/2016,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,3.000,3614,0,3614,07/01/2026
Utility Revenue,584,2016 Util ,590545WX3,07/01/2035,05/25/2016,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,3.000,532,0,532,07/01/2026
Utility Revenue,584,2016 Util ,590545WX3,07/01/2035,05/25/2016,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,3.000,915,0,915,07/01/2026
Utility Revenue,584,2016 Util ,590545WX3,07/01/2035,05/25/2016,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,3.000,21459,0,21459,07/01/2026
Utility Revenue,584,2016 Util ,590545WX3,07/01/2035,05/25/2016,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,3.000,3719,0,3719,07/01/2026
Utility Revenue,584,2016 Util ,590545WY1,07/01/2036,05/25/2016,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,3.000,555,0,555,07/01/2026
Utility Revenue,584,2016 Util ,590545WY1,07/01/2036,05/25/2016,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,3.000,953,0,953,07/01/2026
Utility Revenue,584,2016 Util ,590545WY1,07/01/2036,05/25/2016,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,3.000,22366,0,22366,07/01/2026
Utility Revenue,584,2016 Util ,590545WY1,07/01/2036,05/25/2016,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,3.000,3876,0,3876,07/01/2026
Utility Revenue,584,2016 Util ,590545WZ8,07/01/2037,05/25/2016,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,3.000,578,0,578,07/01/2026
Utility Revenue,584,2016 Util ,590545WZ8,07/01/2037,05/25/2016,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,3.000,992,0,992,07/01/2026
Utility Revenue,584,2016 Util ,590545WZ8,07/01/2037,05/25/2016,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,3.000,23272,0,23272,07/01/2026
Utility Revenue,584,2016 Util ,590545WZ8,07/01/2037,05/25/2016,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,3.000,4033,0,4033,07/01/2026
Utility Obligations,632,2022 Util Oblig - Taxable,590545X20,07/01/2027,06/22/2022,3215-GAS,Utility Systems Obligations Redemption - GAS,Taxable,3.750,49781,0,49781,07/01/2026
Utility Obligations,632,2022 Util Oblig - Taxable,590545X38,07/01/2028,06/22/2022,3215-GAS,Utility Systems Obligations Redemption - GAS,Taxable,3.950,51942,0,51942,07/01/2026
Utility Revenue,584,2016 Util ,590545XA2,07/01/2038,05/25/2016,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,3.000,6255,0,6255,07/01/2026
Utility Revenue,584,2016 Util ,590545XA2,07/01/2038,05/25/2016,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,3.000,10746,0,10746,07/01/2026
Utility Revenue,584,2016 Util ,590545XA2,07/01/2038,05/25/2016,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,3.000,252067,0,252067,07/01/2026
Utility Revenue,584,2016 Util ,590545XA2,07/01/2038,05/25/2016,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,3.000,43682,0,43682,07/01/2026
Utility Revenue,584,2016 Util ,590545XB0,07/01/2039,05/25/2016,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,3.000,6510,0,6510,07/01/2026
Utility Revenue,584,2016 Util ,590545XB0,07/01/2039,05/25/2016,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,3.000,11184,0,11184,07/01/2026
Utility Revenue,584,2016 Util ,590545XB0,07/01/2039,05/25/2016,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,3.000,262343,0,262343,07/01/2026
Utility Revenue,584,2016 Util ,590545XB0,07/01/2039,05/25/2016,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,3.000,45463,0,45463,07/01/2026
Utility Revenue,584,2016 Util ,590545XC8,07/01/2040,05/25/2016,3205-ELC,Utility Systems Bond Redemption - Electric,Exempt from Tax,3.000,6765,0,6765,07/01/2026
Utility Revenue,584,2016 Util ,590545XC8,07/01/2040,05/25/2016,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,3.000,11622,0,11622,07/01/2026
Utility Revenue,584,2016 Util ,590545XC8,07/01/2040,05/25/2016,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,3.000,272619,0,272619,07/01/2026
Utility Revenue,584,2016 Util ,590545XC8,07/01/2040,05/25/2016,3205-WW,Utility Systems Bond Redemption - Wastewater,Exempt from Tax,3.000,47243,0,47243,07/01/2026
Utility Revenue,588,2017 Util Ref,590545XS3,07/01/2026,04/05/2017,3205-GAS,Utility Systems Bond Redemption - Gas,Exempt from Tax,4.000,25768,1288400,1314168,07/01/2026
Utility Revenue,588,2017 Util Ref,590545XS3,07/01/2026,04/05/2017,3205-SW,Utility Systems Bond Redemption - Solid Waste,Exempt from Tax,4.000,1772,88578,90349,07/01/2026
Utility Revenue,588,2017 Util Ref,590545XS3,07/01/2026,04/05/2017,3205-WTR,Utility Systems Bond Redemption - Water,Exempt from Tax,4.000,139791,6989570,7129361,07/01/2026
